index,url,urls_visited,token1,count1,token2,count2,token3,count3,token4,count4,token5,count5,token6,count6,token7,count7,token8,count8,token9,count9,token10,count10,token11,count11,token12,count12,token13,count13,token14,count14,token15,count15,token16,count16,token17,count17,token18,count18,token19,count19,token20,count20,token21,count21,token22,count22,token23,count23,token24,count24,token25,count25,token26,count26,token27,count27,token28,count28,token29,count29,token30,count30,token31,count31,token32,count32,token33,count33,token34,count34,token35,count35,token36,count36,token37,count37,token38,count38,token39,count39,token40,count40,token41,count41,token42,count42,token43,count43,token44,count44,token45,count45,token46,count46,token47,count47,token48,count48,token49,count49,token50,count50,token51,count51,token52,count52,token53,count53,token54,count54,token55,count55,token56,count56,token57,count57,token58,count58,token59,count59,token60,count60,token61,count61,token62,count62,token63,count63,token64,count64,token65,count65,token66,count66,token67,count67,token68,count68,token69,count69,token70,count70,token71,count71,token72,count72,token73,count73,token74,count74,token75,count75,token76,count76,token77,count77,token78,count78,token79,count79,token80,count80,token81,count81,token82,count82,token83,count83,token84,count84,token85,count85,token86,count86,token87,count87,token88,count88,token89,count89,token90,count90,token91,count91,token92,count92,token93,count93,token94,count94,token95,count95,token96,count96,token97,count97,token98,count98,token99,count99,token100,count100,token101,count101,token102,count102,token103,count103,token104,count104,token105,count105,token106,count106,token107,count107,token108,count108,token109,count109,token110,count110,token111,count111,token112,count112,token113,count113,token114,count114,token115,count115,token116,count116,token117,count117,token118,count118,token119,count119,token120,count120,token121,count121,token122,count122,token123,count123,token124,count124,token125,count125,token126,count126,token127,count127,token128,count128,token129,count129,token130,count130,token131,count131,token132,count132,token133,count133,token134,count134,token135,count135,token136,count136,token137,count137,token138,count138,token139,count139,token140,count140,token141,count141,token142,count142,token143,count143,token144,count144,token145,count145,token146,count146,token147,count147,token148,count148,token149,count149,token150,count150,token151,count151,token152,count152,token153,count153,token154,count154,token155,count155,token156,count156,token157,count157,token158,count158,token159,count159,token160,count160,token161,count161,token162,count162,token163,count163,token164,count164,token165,count165,token166,count166,token167,count167,token168,count168,token169,count169,token170,count170,token171,count171,token172,count172,token173,count173,token174,count174,token175,count175,token176,count176,token177,count177,token178,count178,token179,count179,token180,count180,token181,count181,token182,count182,token183,count183,token184,count184,token185,count185,token186,count186,token187,count187,token188,count188,token189,count189,token190,count190,token191,count191,token192,count192,token193,count193,token194,count194,token195,count195,token196,count196,token197,count197,token198,count198,token199,count199,token200,count200
count8,https://www.newpathprc.com/index.php,4,'pregnancy', 9.0,'new', 8.0,'you', 6.0,'path', 5.0,'ohio', 5.0,'can', 4.0,'resource', 4.0,'street', 4.0,'solid', 4.0,'office', 3.0,'appointment', 3.0,'marysville', 3.0,'make', 3.0,'about', 2.0,'help', 2.0,'training', 2.0,'just', 2.0,'centers', 2.0,'abortion', 2.0,'log', 2.0,'richwood', 2.0,'every', 2.0,'earn', 2.0,'bellefontaine', 2.0,'loading', 2.0,'contact', 2.0,'event', 2.0,'information', 2.0,'get', 2.0,'return', 2.0,'what', 2.0,'men', 2.0,'javascript', 2.0,'click', 2.0,'like', 2.0,'services', 2.0,"""i'm""", 1.0,'staff', 1.0,'copyright', 1.0,'accountenglish', 1.0,'phonepasswordforgot', 1.0,'photos', 1.0,'focus', 1.0,'main', 1.0,'register', 1.0,'cost', 1.0,'emotions', 1.0,'unexpected', 1.0,'chestnut', 1.0,'west', 1.0,'i’m', 1.0,'september', 1.0,'north', 1.0,'your', 1.0,'reliable', 1.0,'challenges', 1.0,'inmessengerfacebook', 1.0,'this', 1.0,'very', 1.0,'meet', 1.0,'uploading', 1.0,'uplog', 1.0,'but', 1.0,'client', 1.0,'upnoticeyou', 1.0,'detect', 1.0,'options', 1.0,'not', 1.0,'policyprivacy', 1.0,'baptist', 1.0,'after', 1.0,'heart', 1.0,'please', 1.0,'day', 1.0,'tuesday', 1.0,'free', 1.0,'church', 1.0,'recall', 1.0,'recognize', 1.0,'date', 1.0,'first', 1.0,'while', 1.0,'meta', 1.0,'found', 1.0,'here', 1.0,'step', 1.0,'wanting', 1.0,'else', 1.0,'into', 1.0,'understand', 1.0,'hug', 1.0,'clinton', 1.0,'all', 1.0,'function', 1.0,'top', 1.0,'adcreate', 1.0,'want', 1.0,'choices', 1.0,'edt', 1.0,'choicestermshelpcontact', 1.0,'find', 1.0,'women', 1.0,'learn', 1.0,'involved', 1.0,'enable', 1.0,'south', 1.0,'info', 1.0,'facebooklog', 1.0,'then', 1.0,'load', 1.0,'tell', 1.0,'test', 1.0,'resources', 1.0,'pressures', 1.0,"""'production'""", 1.0,'talk', 1.0,'“at', 1.0,'faqs', 1.0,'var', 1.0,'someone', 1.0,'page', 1.0,'inforgot', 1.0,'termination', 1.0,'overwhelm', 1.0,'out', 1.0,'least', 1.0,'must', 1.0,'confidential', 1.0,'direct', 1.0,'donate', 1.0,'centerprivacy', 1.0,'can’t', 1.0,'centergroupsaboutcreate', 1.0,'does', 1.0,'going', 1.0,'testimonies', 1.0,'center', 1.0,'disabled', 1.0,'our', 1.0,'platform', 0.0,'playback', 0.0,'player', 0.0,'play', 0.0,'practice', 0.0,'plastic', 0.0,'plansad', 0.0,'pregnancyi’m', 0.0,'plans', 0.0,'pregnancyit’s', 0.0,'planning', 0.0,'pregnancykevin', 0.0,'planned', 0.0,'planificadoeducar', 0.0,'planea', 0.0,'pregnancylow', 0.0,'pregnancyi’ve', 0.0,'pleasant', 0.0,'playerasseturls', 0.0,'preferred', 0.0,'pmfyi', 0.0,'pmcall', 0.0,'pm-', 0.0,'plymouth-shiloh', 0.0,'plus', 0.0,'plugins', 0.0,'preferences', 0.0,'plugin', 0.0,'plug-in', 0.0,'plot', 0.0,'plenty', 0.0,'pleasure', 0.0,'pregnancyif', 0.0,'pregancy', 0.0,'pleased', 0.0,'pregenancy', 0.0,'pregn', 0.0,'pregnacy', 0.0,'pregnancies', 0.0,'pregnancymore', 0.0,'pregnancieslearn', 0.0,'plays', 0.0,'pregnancy-related', 0.0,'playnew', 0.0,'plan', 0.0,'placed', 0.0,'placing', 0.0,'pictures–', 0.0,'pregnancyno', 0.0,'pierre', 0.0,'pregnancyservicesno', 0.0,'pregnancyyour', 0.0,'pregnancy—which', 0.0,'pieces', 0.0,'pregnancy’s', 0.0,'piece', 0.0,'pie', 0.0,'pid', 0.0,'pregnant', 0.0,'picture”', 0.0,'pregnanta', 0.0
count9, http://inhishandspregnancycenter.blogspot.com/,20,'solid', 183.0,'var', 165.0,'new', 151.0,'instanceof', 129.0,'his', 117.0,'hands', 109.0,'pregnancy', 104.0,'transparent', 96.0,'center', 94.0,'scroll', 90.0,'normal', 88.0,'not', 88.0,'body', 80.0,'repeat', 80.0,'top', 72.0,'you', 58.0,'all', 51.0,'html', 44.0,'provide', 36.0,'dashed', 36.0,'have', 35.0,'help', 33.0,'none', 32.0,'baby', 32.0,'can', 31.0,'throw', 27.0,'those', 26.0,'type', 24.0,'free', 24.0,"""'share""", 24.0,'services', 24.0,'function', 24.0,'your', 24.0,"""'in""", 24.0,'january', 23.0,'blogger', 22.0,'pregnacy', 22.0,'window', 22.0,'linear', 20.0,'call', 20.0,'auto', 20.0,'number', 18.0,'object', 18.0,'class', 18.0,'information', 18.0,'blog', 17.0,'location', 17.0,'content', 17.0,'posts', 17.0,"""'picture""", 16.0,'email', 16.0,'please', 16.0,'main', 16.0,'any', 16.0,'picture', 16.0,'about', 16.0,"""'get""", 16.0,'repeat-x', 16.0,'find', 15.0,'know', 15.0,'return', 15.0,'get', 15.0,'copyright', 15.0,'library', 14.0,'closure', 14.0,'last', 14.0,'need', 14.0,'who', 14.0,'hasownproperty', 13.0,'post', 13.0,'tostring', 13.0,'sign', 13.0,'isprototypeof', 13.0,'tolocalestring', 13.0,'propertyisenumerable', 13.0,'create', 12.0,'component', 12.0,'facebookshare', 12.0,'myanmar', 12.0,'iterable', 12.0,'after', 12.0,'posted', 12.0,'name', 12.0,'but', 12.0,'attachevent', 12.0,'pinterest', 12.0,'parent', 12.0,'comments', 12.0,'google', 12.0,'got', 12.0,'cookie', 12.0,'listener', 12.0,'event', 12.0,'twittershare', 12.0,'sans', 12.0,'might', 12.0,'their', 10.0,'ease', 10.0,'pro', 10.0,'pro-life', 9.0,'-born', 9.0,'children', 9.0,'heart', 9.0,'yet', 9.0,'use', 9.0,'organization', 9.0,'young', 9.0,'profile', 9.0,'women', 9.0,'womb', 8.0,'located', 8.0,'available', 8.0,'footer', 8.0,'kroger', 8.0,'food', 8.0,'copied', 8.0,'shelf', 8.0,'previous', 8.0,'does', 8.0,'followers', 8.0,'tabs', 8.0,"""'link""", 8.0,'powered', 8.0,'higher', 8.0,'service', 8.0,'template', 8.0,'walmart', 8.0,'span', 8.0,'phone', 8.0,'ways', 8.0,'right', 8.0,'community', 8.0,'style', 8.0,'kaku', 8.0,'hand', 8.0,'over', 8.0,'left', 8.0,'else', 8.0,"""mother's""", 8.0,'value', 8.0,'subscribe', 8.0,'gift', 8.0,'max-size', 8.0,'head', 8.0,'other', 8.0,'used', 8.0,'script', 8.0,'abstinence', 8.0,'tag', 8.0,'stable', 8.0,'together', 8.0,'widgets', 8.0,'street', 8.0,'respect', 8.0,'abortion', 8.0,'anything', 8.0,"""'read""", 8.0,'diapers', 8.0,'items', 8.0,'self-administered', 8.0,'than', 8.0,'fixed', 8.0,'education', 8.0,'home', 8.0,'pregnant', 8.0,'ohio', 8.0,'mobile', 8.0,'color', 8.0,'complete', 8.0,'in-date', 8.0,'bold', 8.0,'someone', 8.0,'one', 8.0,'gothic', 8.0,'testing', 8.0,'input', 8.0,'archive', 8.0,'headings', 8.0,"""'post""", 8.0,'cards', 8.0,'header', 8.0,'covers', 8.0,'gently', 8.0,'infant', 8.0,'view', 8.0,'needs', 8.0,'how', 7.0,'out', 7.0,'textarea', 6.0,'set', 6.0,'weakmap', 6.0,'ministry', 6.0,'encountered', 6.0,'questions', 6.0,'maternity', 6.0,'raw', 6.0,'opening', 6.0,'alternatives', 6.0,'button', 6.0,'sanitized', 6.0
count12,https://cpcnwo.org/,25,'you', 203.0,'var', 203.0,'health', 162.0,'pregnancy', 158.0,'cpc', 146.0,'abortion', 137.0,'your', 114.0,'onto', 110.0,'support', 99.0,'testing', 95.0,'free', 80.0,'annual', 73.0,'post-abortion', 73.0,'resource', 71.0,'about', 66.0,'none', 64.0,"""women's""", 63.0,'information', 60.0,'get', 60.0,'baby', 57.0,'services', 55.0,'what', 54.0,'board', 53.0,'new', 51.0,'ultrasound', 51.0,'men', 50.0,'contraception', 50.0,'emergency', 49.0,'symptoms', 49.0,'more', 48.0,'project', 48.0,'para', 48.0,'respect', 47.0,'sexual', 46.0,'classes', 46.0,'stories', 45.0,'español', 45.0,'this', 45.0,'can', 44.0,'news', 44.0,'team', 43.0,'store', 43.0,'map', 42.0,'volunteer', 42.0,'walkathon', 42.0,'contact', 42.0,'auto', 42.0,'recovery', 42.0,'have', 41.0,'not', 39.0,'exit', 35.0,'need', 35.0,'been', 34.0,'continue', 32.0,'confidential', 32.0,'function', 31.0,'give', 30.0,'please', 30.0,'fork', 30.0,'appreciated', 29.0,'donate', 27.0,'spring', 27.0,'benefit', 27.0,'directors', 26.0,'our', 26.0,'all', 26.0,'assets', 25.0,'golf', 25.0,'education', 25.0,'northwest', 24.0,'outing', 24.0,'make', 24.0,'follow', 24.0,'who', 23.0,'involved', 23.0,'form', 23.0,'locations', 23.0,'events', 22.0,'informedare', 22.0,'web', 21.0,'inline', 21.0,'expectlocations', 21.0,'bid', 21.0,'signs', 21.0,'vesst', 21.0,'notydata', 21.0,'informed', 21.0,'involvedevents', 21.0,'serviceseducation', 21.0,'refresh', 21.0,'donategive', 21.0,'expect', 21.0,'pregancy', 21.0,'development', 21.0,'may', 20.0,'her', 20.0,'learn', 20.0,'clinton', 19.0,'first', 19.0,'through', 19.0,'read', 18.0,'ramp', 18.0,'toward', 18.0,'women', 18.0,'some', 18.0,'take', 18.0,'here', 16.0,'but', 16.0,'pill', 16.0,'out', 16.0,'marker', 16.0,'express', 16.0,'time', 16.0,'visible', 16.0,'wells', 15.0,'call', 14.0,'schedule', 14.0,'appointment', 14.0,'stay', 14.0,'medication', 13.0,'find', 13.0,'one', 13.0,'offer', 13.0,'now', 13.0,'google', 12.0,'center', 12.0,'merge', 12.0,'sexually', 12.0,'which', 12.0,'right', 12.0,'add', 12.0,'think', 12.0,'she', 12.0,'provider', 12.0,'tests', 12.0,'you’re', 11.0,'how', 11.0,'labor', 11.0,'use', 11.0,'aspiration', 11.0,'any', 11.0,'help', 11.0,'after', 11.0,'only', 11.0,'medical', 11.0,'when', 11.0,'while', 11.0,'airport', 11.0,'know', 11.0,'fetus', 11.0,'patient’s', 11.0,'transmitted', 11.0,'provide', 10.0,'toll', 10.0,'position', 10.0,'their', 10.0,'test', 10.0,'std', 10.0,'story', 10.0,'min', 10.0,'should', 10.0,'create', 10.0,'because', 10.0,'skyway', 10.0,'effects', 10.0,'also', 9.0,'route', 9.0,'back', 9.0,'used', 9.0,'had', 9.0,'would', 9.0,'weeks', 9.0,'trimester', 9.0,'women’s', 9.0,'procedure', 9.0,'risk', 9.0,'pregnant', 9.0,'decision', 9.0,'these', 9.0,'it’s', 9.0,'before', 9.0,'glenwood', 8.0,'member', 8.0,'receive', 8.0,'resources', 8.0,'life', 8.0,'two', 8.0,'than', 8.0,'uses', 8.0,'fetal', 8.0,'straight', 8.0,'stock', 8.0,'lane', 8.0,'might', 8.0,'using', 8.0,'bounds', 8.0,'don’t', 8.0,'domain', 8.0,'markers', 8.0,'providers', 7.0
count14,https://www.oapccambridge.org/,6,'new', 42.0,'var', 36.0,'let', 32.0,'visible', 32.0,'function', 24.0,'you', 21.0,'instanceof', 20.0,'your', 19.0,'this', 18.0,'pregnancy', 17.0,'abortion', 16.0,'more', 12.0,'extend', 12.0,'services', 11.0,'web', 11.0,'agent', 11.0,'all', 11.0,'have', 10.0,'transform', 10.0,'extends', 10.0,'pill', 10.0,'opens', 10.0,'must', 9.0,'help', 9.0,'local', 9.0,'objects', 9.0,'out', 9.0,'experience', 9.0,'require', 9.0,'flipoutx', 8.0,'return', 8.0,'search', 8.0,'flipinx', 8.0,'bounceoutup', 8.0,'bounceindown', 8.0,'slidedownhr', 8.0,'swinginx', 8.0,'google', 8.0,'swingoutx', 8.0,'get', 8.0,'slideuphr', 8.0,'const', 7.0,'arms', 7.0,'primitive', 7.0,'our', 7.0,'about', 7.0,'parentheight', 7.0,'childheight', 7.0,'private', 6.0,'reversal', 6.0,'can', 6.0,'what', 6.0,"""'google""", 6.0,'center', 6.0,'not', 5.0,'design', 5.0,'learn', 5.0,'contact', 5.0,'marketing', 5.0,'but', 4.0,'may', 4.0,'back', 4.0,'here', 4.0,'call', 4.0,'error', 4.0,'quiz', 4.0,'details', 4.0,"""'use""", 4.0,'there', 4.0,'initialize', 4.0,'care', 4.0,'home', 4.0,'test', 4.0,'own', 4.0,'seo', 4.0,'when', 4.0,'been', 4.0,'never', 4.0,'email', 3.0,'open', 3.0,'rule', 3.0,'twice', 3.0,'blogging', 3.0,'hotline', 3.0,'how', 3.0,'pregnant', 3.0,'free', 3.0,'story', 3.0,'runtime', 3.0,'need', 3.0,'online', 3.0,'field', 3.0,'social', 3.0,'configuration', 3.0,'obfuscation', 3.0,'website', 3.0,'occured', 3.0,'elements', 3.0,'options', 3.0,'very', 3.0,'media', 3.0,'whatever', 3.0,'replacement', 3.0,'while', 3.0,'privacy', 3.0,'false', 3.0,'they', 3.0,'advanced', 3.0,'read', 3.0,'know', 3.0,'available', 3.0,'think', 3.0,'requires', 3.0,'setting', 3.0,'same', 3.0,'women', 3.0,'type', 2.0,'connect', 2.0,'view', 2.0,'iframe', 2.0,'keypress', 2.0,'men', 2.0,'property', 2.0,'rotate', 2.0,'first', 2.0,'info', 2.0,'any', 2.0,'reach', 2.0,'enough', 2.0,'missing', 2.0,'configurable', 2.0,"""it's""", 2.0,'minus', 2.0,'want', 2.0,'daylight', 2.0,'true', 2.0,'conditions', 2.0,'dead', 2.0,'javascript', 2.0,'see', 2.0,"""i'm""", 2.0,'fill', 2.0,'invalid', 2.0,'share', 2.0,'baby', 2.0,'informed', 2.0,'development', 2.0,"""you're""", 2.0,'contextmenu', 2.0,'ads', 2.0,'safari', 2.0,'needed', 2.0,'content', 2.0,'contains', 2.0,'increase', 2.0,'working', 2.0,'empty', 2.0,'enable', 2.0,'sans', 2.0,'medical', 2.0,'enabled', 2.0,'solid', 2.0,'professional', 2.0,'value', 2.0,"""she's""", 2.0,'she', 2.0,'began', 2.0,'unable', 2.0,'mousedown', 2.0,'eliminated', 2.0,'digital', 2.0,'maps', 2.0,'websites', 2.0,'abort', 2.0,'color', 2.0,'like', 2.0,'location', 2.0,'doc', 2.0,'ssaurl', 2.0,'offer', 2.0,'called', 2.0,'offering', 2.0,'callback', 2.0,'ohio', 2.0,'terms', 2.0,'make', 2.0,'tag', 2.0,'stickyoffset', 2.0,'loader-config', 2.0,'browser', 2.0,'one', 2.0,'loop', 2.0,"""'mute'""", 2.0,'storage', 2.0,'team', 2.0,'remains', 2.0,'code', 2.0,'reverse', 2.0,'global', 2.0,'gives', 2.0
count15,https://evawomensclinic.com/,21,'you', 251.0,'your', 185.0,'information', 171.0,'var', 137.0,'free', 134.0,'our', 117.0,'new', 107.0,'pregnancy', 103.0,'closed', 102.0,'clinic', 101.0,'eva', 96.0,'this', 77.0,'may', 75.0,'can', 74.0,'not', 74.0,'services', 70.0,'abortion', 67.0,'about', 64.0,'use', 62.0,'confidential', 60.0,"""women's""", 59.0,'any', 59.0,'none', 54.0,'screen', 52.0,'privacy', 50.0,'all', 50.0,'help', 47.0,'appointment', 46.0,'broadway', 46.0,'women’s', 45.0,'cleveland', 45.0,'ave', 45.0,'text', 44.0,'call', 43.0,'buchtel', 42.0,'only', 42.0,'health', 42.0,'have', 40.0,'request', 40.0,'other', 39.0,'click', 38.0,'medical', 38.0,'here', 37.0,'testing', 37.0,'compassionate', 37.0,'opens', 37.0,'ohio', 35.0,'else', 35.0,'after', 35.0,'terms', 34.0,'img', 34.0,'support', 33.0,'choices', 32.0,'adoption', 32.0,'test', 32.0,'policy', 32.0,'please', 31.0,'own', 29.0,'contact', 28.0,'share', 28.0,'sites', 28.0,'learn', 27.0,'these', 26.0,'during', 25.0,'home', 24.0,'parenting', 24.0,'options', 24.0,'preferred', 24.0,'care', 23.0,'safety', 22.0,'sti', 22.0,'akron', 22.0,'ensure', 21.0,'ultrasounds', 21.0,'canton', 21.0,'patients', 20.0,'suite', 20.0,'above', 20.0,'mousedown', 20.0,'philadelphia', 20.0,'keypress', 20.0,'provide', 20.0,'available', 19.0,'appointments', 19.0,'menu', 19.0,'ultrasound', 18.0,'experience', 18.0,'inline', 18.0,'get', 18.0,'add', 18.0,'street', 18.0,'npp', 18.0,'recommended', 18.0,'when', 18.0,'dragleave', 17.0,'mouseup', 17.0,'dragover', 17.0,'dragstart', 17.0,'mousewheel', 17.0,'mouseover', 17.0,'pysoptions', 17.0,'drop', 17.0,'icon', 17.0,'how', 17.0,'keyup', 17.0,'dragenter', 17.0,'mouseout', 17.0,'mousemove', 17.0,'url', 17.0,'dragend', 17.0,'wfscr', 17.0,'protocols', 17.0,'drag', 17.0,'dblclick', 17.0,'css', 17.0,'practicing', 17.0,'loghuman', 17.0,'morning', 17.0,'keydown', 17.0,'version', 17.0,'more', 17.0,'addevent', 17.0,'removeevent', 17.0,'pandemic', 17.0,"""'contextmenu""", 17.0,'evts', 17.0,'make', 16.0,'symptoms', 16.0,'afternoon', 15.0,'nafc', 14.0,'notice', 14.0,'state', 14.0,'quality', 13.0,'find', 13.0,'want', 13.0,'ask', 13.0,'through', 13.0,'copy', 13.0,'rights', 13.0,'standards', 13.0,'schedule', 13.0,'law', 13.0,'their', 13.0,'but', 13.0,'know', 12.0,'email', 12.0,'signs', 12.0,'registration', 12.0,'file', 12.0,'one', 11.0,'service', 11.0,'such', 11.0,'date', 11.0,'content', 11.0,'give', 11.0,'also', 11.0,'upon', 11.0,'phone', 10.0,'financial', 10.0,'time', 10.0,'function', 10.0,'considering', 10.0,'access', 10.0,'personal', 10.0,'offer', 10.0,'tell', 10.0,'body', 10.0,'sure', 10.0,'out', 10.0,'address', 10.0,'women', 10.0,'charitable', 10.0,'table', 10.0,'does', 10.0,'select', 9.0,'what', 9.0,'legal', 9.0,"""'google""", 9.0,'those', 9.0,'required', 9.0,'without', 9.0,'changes', 9.0,'under', 9.0,'complete', 9.0,'first', 8.0,'some', 8.0,'attorney', 8.0,'certain', 8.0,'should', 8.0,'trained', 8.0,'internet', 8.0,'last', 8.0,'members', 8.0,'results', 8.0,'many', 8.0,'staff', 8.0,'early', 8.0,'which', 8.0,'materials', 8.0,'they', 7.0
count16,https://pregnancychoicesforme.org/,25,'var', 333.0,'parenting', 244.0,'this', 217.0,'pregnancy', 194.0,'please', 171.0,'file', 166.0,'you', 165.0,'your', 153.0,'try', 138.0,'maximum', 138.0,'have', 121.0,'not', 118.0,'center', 106.0,'our', 105.0,'select', 100.0,'payment', 93.0,'upload', 92.0,'cannot', 92.0,'email', 80.0,'donation', 76.0,'none', 76.0,'complete', 75.0,'may', 72.0,'size', 69.0,'server', 69.0,'image', 69.0,'enter', 69.0,'class', 63.0,'support', 57.0,'group', 56.0,'only', 55.0,'form', 52.0,'meet', 52.0,'volunteer', 52.0,'uploading', 52.0,'before', 51.0,'services', 50.0,'new', 50.0,'than', 49.0,'img', 48.0,'amount', 48.0,'web', 48.0,'all', 48.0,'method', 48.0,'been', 47.0,'does', 47.0,'check', 47.0,'jpeg', 46.0,'convert', 46.0,'custom', 46.0,'another', 46.0,'smaller', 46.0,'domain', 46.0,'supported', 46.0,'exceeds', 46.0,'earn', 39.0,'learn', 38.0,'about', 37.0,'baby', 36.0,'can', 36.0,'free', 35.0,'more', 35.0,'brief', 35.0,'client', 34.0,'call', 34.0,'last', 33.0,'required', 32.0,'get', 31.0,'contact', 31.0,'first', 31.0,'stories', 31.0,'donate', 30.0,'closed', 30.0,'staff', 30.0,'childbirth', 30.0,'ohio', 30.0,'place', 29.0,'eva', 29.0,'hours', 29.0,'events', 29.0,'history', 29.0,'error', 28.0,'fields', 28.0,'results', 28.0,'address', 28.0,'location', 27.0,'specials', 27.0,'vital', 27.0,'clinic', 27.0,'text', 27.0,'receive', 27.0,'employment', 27.0,'people', 27.0,'when', 27.0,'items', 26.0,'reviews', 26.0,'announcements', 26.0,'home', 26.0,'bus', 26.0,'used', 25.0,'click', 25.0,'executive', 25.0,'families', 25.0,'resources', 25.0,'allowed', 25.0,'director', 25.0,'involved', 25.0,'best', 25.0,'blog', 25.0,'supplies', 25.0,'version', 24.0,'number', 24.0,'many', 24.0,'menu', 24.0,'want', 24.0,'must', 24.0,'add', 24.0,'agree', 24.0,'terms', 24.0,'in-school', 24.0,'function', 24.0,'media', 24.0,'url', 24.0,'mom’s', 24.0,'inline', 24.0,'pysoptions', 24.0,'presentations', 24.0,'process', 23.0,'translations', 23.0,'take', 23.0,'failed', 23.0,'access', 23.0,'multi-file', 23.0,'givedonationsummarydata', 23.0,'enough', 23.0,'minimum', 23.0,'busy', 23.0,'password', 23.0,'suggested', 23.0,'dad’s', 23.0,'sure', 23.0,'configuration', 23.0,'added', 23.0,'giving', 23.0,'businesses', 23.0,'response', 23.0,'recurring', 23.0,'localedata', 23.0,'selected', 23.0,'notify', 23.0,'again', 23.0,'link', 23.0,'daily', 23.0,'attempted', 23.0,'occurred', 23.0,'route', 23.0,'uploaded', 23.0,'copied', 23.0,'cancel', 23.0,'larger', 23.0,'auto-generated', 23.0,'chosen', 23.0,"""'text""", 23.0,'queue', 23.0,"""'ltr'""", 23.0,'churches', 23.0,'individuals', 23.0,'happen', 23.0,'uploader', 23.0,'library', 23.0,'valid', 23.0,'reload', 23.0,'png', 23.0,'giveapisettings', 23.0,'processed', 23.0,'too', 23.0,'displayed', 23.0,'other', 21.0,'medical', 20.0,'help', 19.0,'name', 17.0,'islands', 17.0,'layout', 16.0,'message', 15.0,'information', 15.0,'women’s', 14.0,'out', 14.0,'akron', 13.0,'moms', 12.0,'field', 12.0,'who', 11.0,"""women's""", 11.0,'republic', 11.0,'like', 10.0,'ultrasound', 10.0,'how', 10.0,'classes', 10.0,'through', 10.0,'life', 10.0,'make', 9.0
