index,url,urls_visited,token1,count1,token2,count2,token3,count3,token4,count4,token5,count5,token6,count6,token7,count7,token8,count8,token9,count9,token10,count10,token11,count11,token12,count12,token13,count13,token14,count14,token15,count15,token16,count16,token17,count17,token18,count18,token19,count19,token20,count20,token21,count21,token22,count22,token23,count23,token24,count24,token25,count25,token26,count26,token27,count27,token28,count28,token29,count29,token30,count30,token31,count31,token32,count32,token33,count33,token34,count34,token35,count35,token36,count36,token37,count37,token38,count38,token39,count39,token40,count40,token41,count41,token42,count42,token43,count43,token44,count44,token45,count45,token46,count46,token47,count47,token48,count48,token49,count49,token50,count50,token51,count51,token52,count52,token53,count53,token54,count54,token55,count55,token56,count56,token57,count57,token58,count58,token59,count59,token60,count60,token61,count61,token62,count62,token63,count63,token64,count64,token65,count65,token66,count66,token67,count67,token68,count68,token69,count69,token70,count70,token71,count71,token72,count72,token73,count73,token74,count74,token75,count75,token76,count76,token77,count77,token78,count78,token79,count79,token80,count80,token81,count81,token82,count82,token83,count83,token84,count84,token85,count85,token86,count86,token87,count87,token88,count88,token89,count89,token90,count90,token91,count91,token92,count92,token93,count93,token94,count94,token95,count95,token96,count96,token97,count97,token98,count98,token99,count99,token100,count100,token101,count101,token102,count102,token103,count103,token104,count104,token105,count105,token106,count106,token107,count107,token108,count108,token109,count109,token110,count110,token111,count111,token112,count112,token113,count113,token114,count114,token115,count115,token116,count116,token117,count117,token118,count118,token119,count119,token120,count120,token121,count121,token122,count122,token123,count123,token124,count124,token125,count125,token126,count126,token127,count127,token128,count128,token129,count129,token130,count130,token131,count131,token132,count132,token133,count133,token134,count134,token135,count135,token136,count136,token137,count137,token138,count138,token139,count139,token140,count140,token141,count141,token142,count142,token143,count143,token144,count144,token145,count145,token146,count146,token147,count147,token148,count148,token149,count149,token150,count150,token151,count151,token152,count152,token153,count153,token154,count154,token155,count155,token156,count156,token157,count157,token158,count158,token159,count159,token160,count160,token161,count161,token162,count162,token163,count163,token164,count164,token165,count165,token166,count166,token167,count167,token168,count168,token169,count169,token170,count170,token171,count171,token172,count172,token173,count173,token174,count174,token175,count175,token176,count176,token177,count177,token178,count178,token179,count179,token180,count180,token181,count181,token182,count182,token183,count183,token184,count184,token185,count185,token186,count186,token187,count187,token188,count188,token189,count189,token190,count190,token191,count191,token192,count192,token193,count193,token194,count194,token195,count195,token196,count196,token197,count197,token198,count198,token199,count199,token200,count200,id
count11,http://firstchoicepregnancycenter.org/,20,"""open""",480,all,342,pregnancy,340,solid,296,choice,204,center,192,screen,160,you,157,first,152,only,132,auto,131,opacity,128,blockquote,128,var,123,your,117,our,113,user,108,-webkit-transform,96,color,96,information,80,this,78,kennedy,75,memorial,75,not,71,transform,64,use,54,any,52,confidential,48,contact,48,license,48,divi,48,website,48,services,48,theme,48,abortion,48,new,43,free,43,support,41,opens,40,ease,39,email,39,options,39,may,39,following,38,like,37,blog,35,terms,34,copyright,34,have,32,background-color,32,fix,32,entered,32,retrieved,31,get,31,linux,31,make,31,facebook,31,instagram,30,about,30,these,30,emergency,29,medical,29,other,28,contraception,28,such,28,most,27,form,26,privacy,25,health,25,can,25,sure,24,more,24,find,24,policy,24,should,23,provided,23,under,23,does,23,online,22,general,21,work,21,help,21,function,21,team,21,professional,21,home,20,guys,20,fields,19,closed,19,suite,19,personal,19,birth,19,check,19,public,19,address,19,offer,19,service,19,member,18,hours,18,sunday,18,rights,18,monday,18,number,18,educational,18,content,18,october,18,substitute,18,thursday,18,one,18,donate,18,relied,17,below,17,licensed,17,plugin,17,appointment,17,events,17,display,17,correct,16,page,16,icons,16,elegant,16,author,16,themes,16,wrong,16,inline-block,16,fill,16,powerful,16,least,16,learn,16,design,16,daniel,16,icon,16,eden,16,mit,16,html,16,let,16,thead,16,call,16,disclaimer,16,hidden,16,nav,16,drug,16,encoder,16,select,16,gnu,16,unplanned,16,span,16,linksreferences,15,terminations,15,refer,15,must,15,quick,15,directions,15,time,15,what,14,experience,13,how,13,within,13,schedule,12,facing,12,food,12,here,12,read,11,we’re,11,take,11,include,11,right,11,financial,11,provide,11,cookies,11,google,11,using,11,care,10,through,10,closes,10,text,10,file,10,best,10,enter,10,mifeprex,9,women,9,plan,9,parenting,9,please,9,when,9,ultrasound,9,seo,9,march,9,marketing,9,related,9,they,9,april,9,used,9,material,8,websites,8,submit,8,men,8,prosthetics,8,high,8,conditions,8,4
count5,http://www.hopehousemaine.com/Abortion-Info.html,2,you,101,your,58,they,36,not,30,women,27,about,27,can,25,out,24,have,23,what,22,this,22,pregnancy,21,abortion,21,when,20,"""its""",19,get,19,but,19,most,18,their,18,var,17,some,14,body,14,new,13,just,13,time,12,need,12,take,12,find,12,more,12,who,11,one,11,like,11,good,10,many,10,know,10,make,10,there,10,"""dont""",10,them,10,may,10,our,10,services,9,information,9,all,9,feel,9,how,9,than,8,info,8,fear,8,business,8,yourself,8,big,8,which,8,often,8,weather,8,see,8,centers,8,would,8,because,7,now,7,health,7,over,7,even,7,care,7,own,7,those,7,home,6,after,6,maybe,6,reliable,6,call,6,life,6,long,6,panic,6,"""doesnt""",6,off,6,other,5,before,5,fit,5,right,5,shock,5,also,5,ready,5,people,5,levels,5,think,5,house,5,better,5,"""didnt""",5,another,5,look,5,provide,5,free,5,risk,5,really,5,fetal,5,usually,4,san,4,first,4,especially,4,least,4,let,4,resource,4,normal,4,---,4,going,4,little,4,community,4,helpful,4,back,4,real,4,might,4,risks,4,needs,4,sure,4,strong,4,very,4,browse,4,added,4,past,4,test,4,during,4,try,4,acknowledge,4,then,4,tbwasidentified,4,made,4,any,4,mothers,4,without,4,considering,4,child,4,peace,3,professional,3,away,3,bit,3,cannot,3,felt,3,lots,3,assume,3,only,3,few,3,want,3,enjoying,3,pair,3,mind,3,into,3,seek,3,hard,3,decision,3,okay,3,decide,3,baby,3,equip,3,dates,3,ask,3,retail,3,support,3,day,3,resources,3,caring,3,clearly,3,choices,3,option,3,college,3,homestead,3,sometimes,3,businesses,3,"""youre""",3,effects,3,months,3,repair,3,york,3,construction,3,each,3,something,3,continue,3,adrenaline,3,work,3,tests,3,sports,3,scarecrow,3,being,3,much,3,electronics,3,nature,3,reality,3,birth,3,give,3,jeans,3,based,3,too,3,function,3,mentioned,3,given,3,still,3,help,3,else,3,through,3,buying,3,1
count6,http://abbapregnancychoice.org/,25,pregnancy,349,you,324,abortion,262,transparent,252,services,244,your,240,solid,206,var,205,testing,192,auto,126,about,126,not,123,our,122,free,116,contact,112,adoption,111,options,111,parenting,106,elementor,105,support,102,have,101,symptoms,94,sti,93,pill,91,healing,90,ultrasounds,90,treatment,89,men,87,students,85,post-abortion,85,blogs,84,choice,80,confidential,76,can,71,none,67,this,66,all,63,modern,62,they,58,make,58,how,54,what,53,women’s,50,function,50,forest,49,who,46,new,46,menu,45,thead,42,label,42,where,42,input,42,time,42,had,42,"""text""",42,"""ltr""",42,been,41,right,40,abba,39,provide,39,privacy,38,terms,38,alignn,37,"""womens""",36,information,35,client,35,appointment,34,marketing,34,help,33,test,33,may,32,try,32,felt,32,someone,32,done,31,advocates,30,policy,30,top,30,more,30,any,29,many,29,call,28,just,27,because,27,text,27,ultrasound,26,take,26,available,26,other,26,choose,26,cost,26,phone,25,opens,25,website,25,sexual,24,conditions,24,financial,24,else,24,offer,24,design,24,unplanned,24,according,24,listen,23,rights,23,every,23,state,23,school,23,perform,23,estimates,23,interest,22,floor,22,high,22,elementorfrontendconfig,22,staff,22,referrals,22,health,22,inline,22,facebook,22,following,22,file,22,skip,22,content,22,auto-generated,22,created,22,get,22,hours,22,medical,22,css,21,figcaption,21,thin,21,step,21,these,21,codes,21,astra,21,here,21,blockquote,21,complies,21,safe,21,hosting,21,copyright,21,arrange,21,twitter,21,yellowpencil,21,decision,21,learn,21,monday,21,svg,21,could,21,avenue,21,instagram,21,happylocalize,21,img,21,talk,21,use,20,address,20,given,19,now,19,never,19,want,19,always,18,after,18,need,18,place,18,opportunity,18,return,18,add,18,heavy,18,limited,17,color,17,took,17,portland,17,"""hadnt""",16,long,16,one,16,ave,16,service,16,very,16,supportive,16,understood,16,another,16,totally,16,really,16,speak,16,confide,16,impressed,16,load,16,judgmental,16,booking,16,listened,16,comfort,16,program,16,know,16,wordpress,15,locally,15,root,15,"""addeventlistener""",15,doc,15,powered,15,"""load""",15,but,15,2
count8,http://www.carenetofrockland.com,2,women,28,sex,17,winter,14,garden,11,pussy,10,looking,9,swingers,9,girls,8,fuck,8,horny,8,local,7,naked,6,swinger,5,adult,4,nude,4,mature,4,sexy,4,new,4,meet,4,chat,4,free,4,men,4,woman,3,someone,3,ads,3,real,3,people,3,black,3,clubs,3,city,3,dates,3,female,3,wants,3,dating,3,party,3,couple,3,var,3,javascript,3,fun,2,out,2,sign,2,fucking,2,housewife,2,but,2,texas,2,sexual,2,supported,2,couples,2,there,2,upper,2,look,2,florida,2,return,2,terms,2,help,2,not,2,beach,2,illinois,2,please,2,massage,2,you,2,getting,2,have,2,hot,2,body,2,around,2,call,2,decatur,2,discreet,2,personals,2,tennessee,2,policy,2,girl,2,solid,2,newport,1,near,1,hell,1,see,1,exciting,1,causal,1,seeking,1,text,1,need,1,destructure,1,seniors,1,something,1,somerset,1,span,1,south,1,cascade,1,export,1,over,1,must,1,using,1,high,1,seal,1,attempt,1,dehli,1,intimate,1,use,1,denham,1,assign,1,own,1,cha,1,napa,1,our,1,extic,1,contact,1,vass,1,iowa,1,center,1,continue,1,velvet,1,facebook,1,interested,1,let’s,1,order,1,blythe,1,hotest,1,oceanside,1,totally,1,show,1,shoving,1,criticalscript,1,townsville,1,pretty,1,criticalscripts,1,thonotosassa,1,blonde,1,privacy,1,this,1,imprint,1,fjs,1,too,1,barbara,1,county,1,buddy,1,brush,1,bruceton,1,browsers,1,browser,1,sites,1,old,1,house,1,oklahoma,1,threesome,1,brattleboro,1,find,1,how,1,oovoo,1,trannys,1,slut,1,objects,1,baton,1,turner,1,pack,1,tweet,1,home,1,non-iterable,1,typeof,1,non-array,1,sluts,1,dayton,1,bate,1,daytona,1,cookie,1,nice,1,somebody,1,info,1,none,1,service,1,hood,1,danses,1,thete,1,they,1,things,1,dalton,1,sevier,1,can,1,nudes,1,big,1,flora,1,bill,1,numbers,1,curtain,1,exchange,1,detected,1,buddys,1,your,1,list,1,dog,1,pembroke,1,resorts,1,we’ve,1,married,1,store,1,age,1,pines,1,clean,1,college,1,3
